,predicted,target,err,delta
21223,0.540668,0.539508,0.001160,0.001160
33361,0.416198,0.414414,0.001784,0.001784
93947,0.111218,0.108420,0.002798,0.002798
37487,0.191411,0.189475,0.001936,0.001936
25121,0.511923,0.509810,0.002113,0.002113
10749,0.259886,0.258458,0.001429,0.001429
89881,0.181904,0.180243,0.001661,0.001661
29300,0.533145,0.531756,0.001389,0.001389
22420,0.376991,0.376930,0.000061,0.000061
4798,0.027260,0.023692,0.003568,0.003568
10634,0.427017,0.425471,0.001546,0.001546
70331,0.265316,0.264573,0.000743,0.000743
53744,0.129712,0.126298,0.003414,0.003414
41424,0.056311,0.052371,0.003940,0.003940
163,0.086910,0.085057,0.001853,0.001853
671,0.070350,0.068179,0.002171,0.002171
53420,0.531014,0.529376,0.001637,0.001637
47076,0.506835,0.505466,0.001370,0.001370
16052,0.222455,0.221855,0.000600,0.000600
56532,0.351735,0.351102,0.000633,0.000633
90353,0.510533,0.509336,0.001197,0.001197
59353,0.487014,0.484126,0.002888,0.002888
22740,0.032003,0.030541,0.001462,0.001462
60428,0.252749,0.252473,0.000275,0.000275
96320,0.030341,0.026606,0.003736,0.003736
91012,0.529543,0.528987,0.000556,0.000556
5542,0.188962,0.187316,0.001646,0.001646
24022,0.448983,0.447184,0.001799,0.001799
23177,0.453723,0.452770,0.000953,0.000953
73294,0.529599,0.527830,0.001769,0.001769
6548,0.033381,0.030385,0.002996,0.002996
89818,0.450884,0.449399,0.001484,0.001484
63037,0.341530,0.340788,0.000742,0.000742
70017,0.100873,0.098588,0.002285,0.002285
62646,0.381422,0.380480,0.000942,0.000942
61949,0.589970,0.587884,0.002087,0.002087
69252,0.074707,0.070770,0.003937,0.003937
76373,0.435705,0.433613,0.002092,0.002092
9956,0.432357,0.431416,0.000941,0.000941
31174,0.004734,0.004260,0.000474,0.000474
27605,0.007459,0.006989,0.000470,0.000470
26715,0.419551,0.417507,0.002045,0.002045
96410,0.199547,0.196832,0.002715,0.002715
96774,0.581251,0.579032,0.002219,0.002219
80354,0.340667,0.340260,0.000407,0.000407
51196,0.350135,0.350363,0.000228,-0.000228
71229,0.042832,0.038565,0.004267,0.004267
57022,0.270189,0.271566,0.001377,-0.001377
32371,0.617295,0.616185,0.001110,0.001110
42468,0.429370,0.427985,0.001385,0.001385
15422,0.352010,0.351732,0.000278,0.000278
57009,0.493745,0.492769,0.000976,0.000976
12411,0.193776,0.190691,0.003085,0.003085
68828,0.283021,0.281922,0.001099,0.001099
41779,0.604588,0.602635,0.001952,0.001952
34171,0.285417,0.285674,0.000257,-0.000257
66918,0.566357,0.562367,0.003991,0.003991
43108,0.552573,0.550486,0.002087,0.002087
23312,0.233509,0.231914,0.001595,0.001595
54823,0.456045,0.454684,0.001361,0.001361
46851,0.205679,0.203340,0.002339,0.002339
41568,0.557332,0.554676,0.002656,0.002656
23291,0.583534,0.580841,0.002693,0.002693
97359,0.456977,0.454897,0.002080,0.002080
6406,0.586926,0.585939,0.000987,0.000987
9074,0.050479,0.050045,0.000433,0.000433
28141,0.518608,0.517020,0.001588,0.001588
94397,0.164155,0.164198,0.000043,-0.000043
50331,0.131951,0.128528,0.003423,0.003423
70984,-0.000623,0.000296,0.000919,-0.000919
61588,0.231387,0.228669,0.002718,0.002718
29794,-0.002245,0.000000,0.002245,-0.002245
44936,0.071108,0.066671,0.004437,0.004437
59474,0.328667,0.327387,0.001279,0.001279
37846,0.516381,0.514523,0.001858,0.001858
25032,0.486494,0.480781,0.005713,0.005713
95694,0.350194,0.349221,0.000973,0.000973
92062,0.455571,0.454423,0.001148,0.001148
46332,0.590074,0.588788,0.001286,0.001286
49841,0.161342,0.159326,0.002015,0.002015
55677,0.460604,0.458838,0.001766,0.001766
97033,0.399215,0.398172,0.001043,0.001043
42913,0.303060,0.299661,0.003399,0.003399
79364,0.234794,0.233257,0.001537,0.001537
39922,0.544012,0.542172,0.001840,0.001840
71966,0.482356,0.480127,0.002229,0.002229
72146,0.295431,0.294276,0.001155,0.001155
92822,0.511799,0.510258,0.001540,0.001540
98168,0.065436,0.062078,0.003358,0.003358
86269,0.289973,0.287833,0.002140,0.002140
77866,0.559110,0.556124,0.002986,0.002986
18268,0.278509,0.277027,0.001482,0.001482
78213,0.085449,0.082379,0.003070,0.003070
35262,0.450819,0.448514,0.002305,0.002305
55099,0.164024,0.161312,0.002713,0.002713
52188,0.137204,0.135153,0.002051,0.002051
28179,0.019516,0.016992,0.002524,0.002524
33613,0.252473,0.249604,0.002869,0.002869
74270,0.144090,0.141905,0.002185,0.002185
77452,0.274877,0.274493,0.000384,0.000384
94299,0.213584,0.210963,0.002622,0.002622
11871,0.593148,0.591866,0.001282,0.001282
7967,0.264759,0.263410,0.001348,0.001348
89099,0.419674,0.418370,0.001303,0.001303
40108,0.550654,0.547507,0.003146,0.003146
46659,0.571194,0.567588,0.003606,0.003606
31822,0.419427,0.418134,0.001293,0.001293
16920,0.363718,0.362412,0.001306,0.001306
17347,0.234262,0.232557,0.001705,0.001705
48244,0.484238,0.483265,0.000973,0.000973
71308,0.416339,0.414282,0.002057,0.002057
50200,0.598220,0.597781,0.000439,0.000439
23429,0.453215,0.451013,0.002202,0.002202
51112,0.441579,0.439413,0.002166,0.002166
35298,0.297931,0.296931,0.001001,0.001001
11138,0.194709,0.192031,0.002678,0.002678
14716,0.487442,0.485387,0.002056,0.002056
73965,0.146465,0.143330,0.003135,0.003135
37685,0.197463,0.197348,0.000115,0.000115
31055,0.152397,0.150106,0.002291,0.002291
91245,0.507550,0.505754,0.001796,0.001796
31552,0.071329,0.068758,0.002570,0.002570
5901,0.263292,0.263603,0.000311,-0.000311
73822,0.197183,0.195941,0.001242,0.001242
29984,0.474097,0.472988,0.001109,0.001109
64309,0.208171,0.207041,0.001130,0.001130
63740,0.292922,0.290831,0.002091,0.002091
74520,0.533004,0.530923,0.002080,0.002080
5656,0.430756,0.428226,0.002530,0.002530
94473,0.568627,0.566339,0.002288,0.002288
48895,0.502995,0.500939,0.002056,0.002056
55249,0.324030,0.323327,0.000703,0.000703
72909,0.134849,0.132348,0.002501,0.002501
52130,0.421280,0.419318,0.001962,0.001962
98825,0.000217,0.000457,0.000240,-0.000240
56154,0.199133,0.197126,0.002007,0.002007
6721,-0.002799,0.000000,0.002799,-0.002799
24226,0.203490,0.201000,0.002490,0.002490
78222,0.431167,0.429710,0.001457,0.001457
73800,0.202690,0.199822,0.002868,0.002868
40461,0.167723,0.164814,0.002909,0.002909
95155,0.498824,0.495536,0.003288,0.003288
31750,0.515037,0.512981,0.002056,0.002056
94031,0.498639,0.496377,0.002263,0.002263
52290,0.236255,0.234722,0.001533,0.001533
73861,0.451624,0.450528,0.001096,0.001096
73165,0.503453,0.501908,0.001545,0.001545
63133,-0.000135,0.001006,0.001141,-0.001141
45033,0.001687,0.003283,0.001595,-0.001595
60631,0.152078,0.149784,0.002294,0.002294
76957,0.287579,0.287406,0.000173,0.000173
34594,0.369091,0.367880,0.001211,0.001211
87468,0.139316,0.136541,0.002775,0.002775
25169,0.520457,0.519701,0.000755,0.000755
12329,0.232284,0.231293,0.000991,0.000991
97518,0.476524,0.473617,0.002907,0.002907
61929,0.274326,0.272442,0.001884,0.001884
90355,0.200004,0.196583,0.003421,0.003421
64612,0.160460,0.157964,0.002496,0.002496
70971,0.056965,0.054181,0.002784,0.002784
4437,0.350086,0.348886,0.001200,0.001200
10382,0.004513,0.003160,0.001353,0.001353
65450,0.406318,0.405164,0.001154,0.001154
90517,0.072447,0.069894,0.002553,0.002553
83362,0.196258,0.195013,0.001245,0.001245
90373,0.447219,0.445163,0.002056,0.002056
64977,0.016135,0.014672,0.001463,0.001463
36035,0.320614,0.319728,0.000885,0.000885
18073,0.330718,0.330596,0.000122,0.000122
42685,0.592724,0.588213,0.004511,0.004511
38067,0.003236,0.002610,0.000625,0.000625
55114,0.291796,0.292548,0.000752,-0.000752
84416,0.440991,0.439478,0.001513,0.001513
47864,0.084467,0.080609,0.003858,0.003858
30682,0.537017,0.534432,0.002584,0.002584
35585,0.576431,0.574236,0.002195,0.002195
84328,0.264990,0.264451,0.000539,0.000539
88177,0.544676,0.542129,0.002547,0.002547
5782,0.157500,0.156099,0.001401,0.001401
16163,0.321308,0.320722,0.000586,0.000586
19169,0.432187,0.430859,0.001329,0.001329
9715,0.104514,0.102146,0.002368,0.002368
65061,0.192063,0.189699,0.002364,0.002364
10699,0.284250,0.282534,0.001716,0.001716
76559,0.563807,0.562275,0.001532,0.001532
4895,0.557213,0.556623,0.000590,0.000590
91878,0.575105,0.572423,0.002682,0.002682
56273,0.205179,0.203252,0.001927,0.001927
85957,0.086932,0.083897,0.003035,0.003035
13395,0.276142,0.274646,0.001496,0.001496
82205,0.186004,0.185209,0.000795,0.000795
18752,0.536298,0.533356,0.002942,0.002942
41323,0.271445,0.269492,0.001952,0.001952
62711,0.179444,0.177634,0.001810,0.001810
91652,0.128143,0.125724,0.002420,0.002420
29301,0.487324,0.486180,0.001144,0.001144
48231,0.380799,0.378355,0.002444,0.002444
55922,0.068649,0.064331,0.004317,0.004317
72982,0.153998,0.151476,0.002522,0.002522
81437,0.154101,0.152307,0.001794,0.001794
10754,0.106537,0.104087,0.002450,0.002450
39891,0.501546,0.499627,0.001920,0.001920
98830,0.582479,0.580932,0.001547,0.001547
46479,0.226695,0.224657,0.002038,0.002038
29328,0.054580,0.052399,0.002181,0.002181
68619,0.283673,0.281544,0.002129,0.002129
88733,0.144208,0.142846,0.001362,0.001362
207,0.484263,0.482313,0.001950,0.001950
28982,0.368053,0.366843,0.001210,0.001210
25592,0.261250,0.259300,0.001950,0.001950
68910,0.088773,0.083787,0.004986,0.004986
10526,0.577089,0.575462,0.001627,0.001627
48604,0.338219,0.336958,0.001261,0.001261
42828,0.541390,0.539996,0.001394,0.001394
60963,0.405954,0.404939,0.001014,0.001014
95673,0.602791,0.601826,0.000964,0.000964
44843,0.228202,0.227138,0.001064,0.001064
97996,0.001451,0.001676,0.000225,-0.000225
97543,0.112528,0.110843,0.001685,0.001685
53363,0.099206,0.098037,0.001169,0.001169
9686,0.139448,0.136310,0.003138,0.003138
58576,0.145219,0.142680,0.002539,0.002539
19201,0.530561,0.528172,0.002388,0.002388
5249,0.295532,0.293606,0.001926,0.001926
74069,0.554563,0.552297,0.002266,0.002266
45113,0.383829,0.383027,0.000802,0.000802
99020,0.373949,0.372593,0.001355,0.001355
34503,0.161267,0.158357,0.002909,0.002909
56549,0.564823,0.562289,0.002534,0.002534
14484,0.032878,0.029443,0.003436,0.003436
4255,0.014664,0.012584,0.002080,0.002080
97724,0.129149,0.127112,0.002037,0.002037
68011,0.147984,0.144812,0.003172,0.003172
10756,0.340568,0.340190,0.000378,0.000378
70587,0.220835,0.220350,0.000485,0.000485
69249,0.374023,0.373995,0.000028,0.000028
64315,0.222334,0.221539,0.000795,0.000795
72240,0.021319,0.018928,0.002390,0.002390
68008,0.114926,0.112763,0.002163,0.002163
10106,0.266010,0.263401,0.002609,0.002609
54624,0.250130,0.249421,0.000710,0.000710
31367,0.012902,0.011779,0.001123,0.001123
16456,0.201249,0.200192,0.001057,0.001057
14210,0.554534,0.552189,0.002344,0.002344
73379,0.266529,0.265458,0.001070,0.001070
12323,0.127293,0.122721,0.004572,0.004572
54253,0.181816,0.179307,0.002510,0.002510
39532,0.342193,0.341030,0.001163,0.001163
91302,0.468864,0.466438,0.002426,0.002426
31007,0.531010,0.528979,0.002031,0.002031
76329,0.594285,0.592134,0.002151,0.002151
33893,0.592586,0.591159,0.001427,0.001427
17625,0.454595,0.452306,0.002289,0.002289
99683,-0.001649,0.000023,0.001673,-0.001673
60946,0.126196,0.121684,0.004512,0.004512
51501,0.202677,0.200119,0.002558,0.002558
29371,0.494403,0.492028,0.002375,0.002375
62438,0.379978,0.379300,0.000678,0.000678
55754,0.562383,0.558423,0.003960,0.003960
97673,0.390105,0.388872,0.001233,0.001233
88700,0.238345,0.236462,0.001883,0.001883
32117,0.212993,0.210048,0.002945,0.002945
94018,0.417854,0.416219,0.001635,0.001635
65108,0.479084,0.477831,0.001253,0.001253
4358,0.497067,0.495606,0.001460,0.001460
17727,0.178143,0.175762,0.002381,0.002381
86936,0.199123,0.197369,0.001755,0.001755
7421,0.550167,0.547465,0.002702,0.002702
57784,0.226065,0.223233,0.002831,0.002831
27213,0.551631,0.549281,0.002350,0.002350
74696,0.401204,0.399673,0.001532,0.001532
57993,0.335152,0.334731,0.000421,0.000421
91658,0.227313,0.227353,0.000040,-0.000040
23711,0.239650,0.237770,0.001880,0.001880
40390,0.074200,0.071106,0.003094,0.003094
33755,0.049103,0.045584,0.003519,0.003519
92578,0.076792,0.073541,0.003251,0.003251
16014,0.201160,0.200154,0.001006,0.001006
68388,0.310160,0.307201,0.002959,0.002959
77231,0.132576,0.130829,0.001747,0.001747
41621,0.083544,0.080558,0.002987,0.002987
49104,0.534364,0.532300,0.002064,0.002064
80532,0.115331,0.112791,0.002540,0.002540
17014,0.133359,0.131322,0.002037,0.002037
94880,0.052713,0.050455,0.002258,0.002258
17633,0.056690,0.054435,0.002255,0.002255
26160,0.312815,0.311396,0.001419,0.001419
64174,0.014736,0.012862,0.001874,0.001874
68576,0.095669,0.092802,0.002867,0.002867
65481,0.595442,0.594956,0.000486,0.000486
81571,0.364696,0.364366,0.000330,0.000330
65681,0.148835,0.146933,0.001901,0.001901
88920,0.159977,0.157075,0.002902,0.002902
36041,0.515529,0.514452,0.001077,0.001077
31910,0.440386,0.437814,0.002571,0.002571
7227,0.388530,0.387276,0.001254,0.001254
36451,0.486578,0.484949,0.001629,0.001629
55826,0.257494,0.255764,0.001730,0.001730
34084,0.488379,0.486335,0.002043,0.002043
71831,0.509287,0.507701,0.001586,0.001586
31401,0.308490,0.307888,0.000603,0.000603
75388,0.176136,0.174001,0.002135,0.002135
76153,0.054968,0.050777,0.004191,0.004191
81929,0.205086,0.203733,0.001353,0.001353
37384,0.288857,0.288213,0.000644,0.000644
52249,0.280591,0.280245,0.000347,0.000347
94088,0.393075,0.392154,0.000921,0.000921
99301,0.532293,0.529701,0.002592,0.002592
88789,0.069394,0.065337,0.004057,0.004057
34068,0.084497,0.080637,0.003861,0.003861
23669,0.314506,0.313318,0.001188,0.001188
65429,0.357604,0.356229,0.001375,0.001375
80758,0.291969,0.292525,0.000556,-0.000556
88204,0.194637,0.192315,0.002322,0.002322
76666,0.050759,0.047528,0.003231,0.003231
13673,0.059511,0.056687,0.002824,0.002824
42668,0.410332,0.409305,0.001027,0.001027
71031,0.564432,0.561891,0.002541,0.002541
21675,0.443792,0.442324,0.001467,0.001467
59189,0.445893,0.444085,0.001808,0.001808
12149,0.372559,0.371455,0.001104,0.001104
24611,0.400139,0.398168,0.001971,0.001971
6441,0.412210,0.410388,0.001822,0.001822
74172,0.271700,0.271495,0.000205,0.000205
90025,0.310314,0.310039,0.000275,0.000275
48368,0.265630,0.264525,0.001105,0.001105
18743,0.517042,0.514297,0.002745,0.002745
89022,0.079961,0.077446,0.002515,0.002515
3654,0.371677,0.370913,0.000764,0.000764
63646,0.047736,0.044265,0.003471,0.003471
72588,0.323622,0.322180,0.001442,0.001442
29734,0.245256,0.243310,0.001946,0.001946
48713,0.027678,0.024743,0.002935,0.002935
44139,0.433237,0.432217,0.001020,0.001020
86365,0.459459,0.458476,0.000983,0.000983
23171,0.344729,0.343507,0.001222,0.001222
43596,0.261541,0.260639,0.000901,0.000901
44976,0.259292,0.257670,0.001622,0.001622
12289,0.237854,0.237158,0.000695,0.000695
64157,0.585689,0.583987,0.001702,0.001702
54691,0.448411,0.446476,0.001935,0.001935
31010,0.034637,0.033633,0.001004,0.001004
13467,0.060474,0.057356,0.003118,0.003118
72430,0.277742,0.273988,0.003754,0.003754
42652,0.271142,0.270903,0.000239,0.000239
36378,0.593034,0.592242,0.000792,0.000792
92653,0.414625,0.413142,0.001483,0.001483
93747,0.414892,0.413551,0.001341,0.001341
57716,0.546643,0.544860,0.001783,0.001783
7151,0.597173,0.596545,0.000628,0.000628
50115,0.358982,0.358123,0.000859,0.000859
6012,0.456788,0.455536,0.001252,0.001252
46413,0.279292,0.278696,0.000596,0.000596
46881,0.335582,0.334348,0.001234,0.001234
37650,0.268459,0.264268,0.004191,0.004191
78612,0.211984,0.210892,0.001092,0.001092
45379,0.483573,0.482043,0.001529,0.001529
36914,0.212988,0.211773,0.001215,0.001215
8906,0.199431,0.198771,0.000659,0.000659
56088,0.028242,0.025063,0.003179,0.003179
39310,0.313849,0.313860,0.000011,-0.000011
87163,0.467022,0.465229,0.001793,0.001793
93300,0.427648,0.425825,0.001823,0.001823
59182,0.253101,0.251357,0.001744,0.001744
69967,0.546309,0.541363,0.004946,0.004946
64106,0.307056,0.306551,0.000505,0.000505
33174,0.439143,0.437811,0.001332,0.001332
24596,0.371695,0.369380,0.002315,0.002315
58348,0.638402,0.636867,0.001535,0.001535
78714,0.371873,0.371315,0.000558,0.000558
26987,0.459967,0.458059,0.001908,0.001908
59889,0.214180,0.212303,0.001877,0.001877
81709,0.171270,0.169281,0.001989,0.001989
26966,0.089742,0.087499,0.002244,0.002244
91055,0.038118,0.035780,0.002338,0.002338
73770,0.299198,0.298230,0.000969,0.000969
46819,0.312227,0.310808,0.001420,0.001420
11563,0.038669,0.034620,0.004049,0.004049
27598,0.508350,0.506385,0.001965,0.001965
11556,0.211161,0.210272,0.000889,0.000889
53551,0.077535,0.075538,0.001996,0.001996
81889,0.482607,0.481637,0.000970,0.000970
21636,0.298228,0.295997,0.002231,0.002231
32779,0.276337,0.274569,0.001768,0.001768
4760,0.444142,0.441711,0.002430,0.002430
1177,0.202895,0.200355,0.002540,0.002540
64732,0.045618,0.043473,0.002145,0.002145
31348,0.032133,0.027551,0.004581,0.004581
92059,0.101176,0.096814,0.004363,0.004363
35631,0.160282,0.159427,0.000856,0.000856
6471,0.000685,0.002794,0.002109,-0.002109
93977,0.316927,0.315853,0.001075,0.001075
22612,0.243602,0.242623,0.000979,0.000979
77576,-0.000069,0.001152,0.001221,-0.001221
25537,0.499489,0.497318,0.002172,0.002172
60233,0.475420,0.473899,0.001522,0.001522
76743,0.526122,0.524049,0.002073,0.002073
63449,0.017547,0.016130,0.001417,0.001417
79973,0.143041,0.140803,0.002238,0.002238
22443,0.412338,0.409901,0.002438,0.002438
96546,0.108610,0.105970,0.002640,0.002640
93680,0.185797,0.185162,0.000635,0.000635
8927,0.469389,0.467250,0.002139,0.002139
83360,0.492626,0.491068,0.001558,0.001558
31324,0.024652,0.022153,0.002499,0.002499
35643,0.552064,0.549212,0.002852,0.002852
77714,0.581086,0.579890,0.001195,0.001195
9108,0.010895,0.009540,0.001355,0.001355
27723,0.389555,0.389620,0.000065,-0.000065
89152,0.597098,0.596377,0.000721,0.000721
3726,0.285051,0.284446,0.000604,0.000604
51924,0.409511,0.407569,0.001942,0.001942
91736,0.105223,0.103711,0.001512,0.001512
1367,0.040092,0.036857,0.003235,0.003235
3712,0.564926,0.562603,0.002323,0.002323
17772,0.330198,0.329734,0.000464,0.000464
25426,0.214260,0.211469,0.002791,0.002791
96652,0.438467,0.436594,0.001873,0.001873
73297,0.287999,0.287896,0.000103,0.000103
36321,0.307389,0.306178,0.001210,0.001210
64965,0.061210,0.057119,0.004091,0.004091
4114,0.341109,0.340507,0.000602,0.000602
91749,0.093655,0.091779,0.001876,0.001876
67203,0.181973,0.180184,0.001789,0.001789
29165,0.429429,0.423732,0.005697,0.005697
25923,0.216219,0.214986,0.001232,0.001232
39882,0.320900,0.320211,0.000690,0.000690
66024,0.591009,0.590302,0.000707,0.000707
85150,0.148639,0.148196,0.000443,0.000443
27208,0.442632,0.442103,0.000529,0.000529
72460,0.310621,0.308550,0.002071,0.002071
87128,0.223672,0.223752,0.000080,-0.000080
73384,0.070752,0.067559,0.003193,0.003193
60576,0.422769,0.421345,0.001424,0.001424
5704,0.569682,0.566733,0.002949,0.002949
17087,0.168819,0.166413,0.002406,0.002406
69569,0.335967,0.334234,0.001733,0.001733
36059,0.458525,0.457372,0.001153,0.001153
8125,0.551970,0.550000,0.001970,0.001970
26984,0.048705,0.045862,0.002842,0.002842
78916,0.124374,0.123312,0.001062,0.001062
42287,0.098938,0.097149,0.001788,0.001788
99562,0.054115,0.050395,0.003720,0.003720
47055,-0.002674,0.000000,0.002674,-0.002674
79134,0.475848,0.476613,0.000765,-0.000765
98009,0.467051,0.466042,0.001010,0.001010
30659,0.574968,0.572852,0.002116,0.002116
54061,0.393350,0.391556,0.001794,0.001794
37208,0.472908,0.471120,0.001787,0.001787
42823,0.465064,0.463643,0.001422,0.001422
50138,0.158627,0.155984,0.002643,0.002643
94795,0.527584,0.525295,0.002289,0.002289
98553,0.246222,0.244332,0.001890,0.001890
65838,0.582263,0.579420,0.002843,0.002843
36487,0.572908,0.569487,0.003421,0.003421
24089,0.242284,0.242444,0.000160,-0.000160
81040,0.544606,0.543456,0.001150,0.001150
28625,0.583958,0.582571,0.001387,0.001387
55409,0.366344,0.365135,0.001209,0.001209
88009,0.221552,0.218984,0.002568,0.002568
15577,0.121411,0.118533,0.002879,0.002879
47414,0.368267,0.366674,0.001594,0.001594
48320,0.554526,0.551986,0.002540,0.002540
37380,0.228892,0.226293,0.002598,0.002598
13669,0.438835,0.437476,0.001359,0.001359
23196,0.107009,0.104418,0.002591,0.002591
10225,0.208767,0.208048,0.000719,0.000719
