,predicted,target,err,delta
68902,0.569706,0.568177,0.001529,0.001529
4871,0.098413,0.096097,0.002316,0.002316
37995,0.374567,0.373348,0.001219,0.001219
3831,0.374270,0.374539,0.000269,-0.000269
49359,0.245962,0.242484,0.003478,0.003478
19000,0.190311,0.189433,0.000878,0.000878
61751,0.372610,0.370139,0.002471,0.002471
25827,0.239272,0.237308,0.001964,0.001964
3836,0.418902,0.417353,0.001550,0.001550
17226,0.309828,0.308889,0.000939,0.000939
23781,0.407998,0.407340,0.000658,0.000658
90041,0.315214,0.312479,0.002735,0.002735
17524,0.085493,0.082354,0.003139,0.003139
95800,0.107945,0.107057,0.000889,0.000889
97722,0.533540,0.531292,0.002248,0.002248
22585,0.202529,0.202246,0.000283,0.000283
35672,0.465204,0.464732,0.000472,0.000472
9894,0.557441,0.554760,0.002681,0.002681
82850,0.544959,0.542454,0.002505,0.002505
50576,0.361035,0.360322,0.000712,0.000712
90689,0.555695,0.553032,0.002663,0.002663
84413,0.128889,0.127781,0.001108,0.001108
90998,0.302686,0.303202,0.000516,-0.000516
39517,0.565029,0.559069,0.005960,0.005960
43863,0.583031,0.581055,0.001977,0.001977
70405,0.151555,0.151803,0.000248,-0.000248
40169,0.036178,0.032683,0.003494,0.003494
91915,0.506434,0.505260,0.001174,0.001174
10460,0.289187,0.289302,0.000115,-0.000115
71362,0.450740,0.448297,0.002443,0.002443
58015,0.402519,0.400238,0.002281,0.002281
89315,0.173705,0.172532,0.001174,0.001174
5693,0.279644,0.280165,0.000521,-0.000521
77051,0.391853,0.390350,0.001503,0.001503
68826,0.092098,0.090194,0.001904,0.001904
47468,0.274080,0.273950,0.000130,0.000130
72167,0.401875,0.400054,0.001821,0.001821
15149,0.220257,0.218975,0.001282,0.001282
4467,0.250720,0.250379,0.000341,0.000341
54429,0.184385,0.183350,0.001035,0.001035
54444,0.233669,0.232463,0.001206,0.001206
46703,0.106754,0.104681,0.002073,0.002073
79685,0.467398,0.464840,0.002559,0.002559
13452,0.155577,0.155063,0.000514,0.000514
63675,0.375190,0.374912,0.000278,0.000278
24669,0.212492,0.208723,0.003769,0.003769
51634,0.333868,0.334205,0.000337,-0.000337
57950,0.070413,0.068259,0.002154,0.002154
11387,-0.000745,0.000952,0.001697,-0.001697
83522,0.438530,0.437097,0.001433,0.001433
8621,0.467344,0.466917,0.000427,0.000427
63380,0.172858,0.172458,0.000400,0.000400
53340,0.373365,0.372863,0.000501,0.000501
2626,0.115484,0.113089,0.002395,0.002395
12166,0.093673,0.090404,0.003269,0.003269
30913,0.622226,0.620358,0.001868,0.001868
66166,0.217507,0.217075,0.000432,0.000432
69324,0.206541,0.203713,0.002827,0.002827
67760,0.534325,0.532940,0.001384,0.001384
4680,0.048166,0.045976,0.002190,0.002190
70893,0.186647,0.185696,0.000951,0.000951
13240,0.408342,0.408372,0.000030,-0.000030
79966,0.400179,0.399290,0.000890,0.000890
74014,0.333582,0.333146,0.000436,0.000436
762,0.438648,0.436336,0.002312,0.002312
33474,0.035881,0.032684,0.003196,0.003196
32012,0.571937,0.569581,0.002356,0.002356
40516,0.511049,0.509969,0.001080,0.001080
90984,0.205546,0.205163,0.000384,0.000384
2586,0.200836,0.197753,0.003084,0.003084
30817,0.506231,0.503608,0.002623,0.002623
96429,0.585467,0.581084,0.004383,0.004383
97667,0.000892,0.001064,0.000173,-0.000173
61696,0.311228,0.310772,0.000456,0.000456
72950,0.414617,0.412057,0.002561,0.002561
41803,0.012770,0.011600,0.001170,0.001170
99679,0.165512,0.165028,0.000484,0.000484
95516,0.528932,0.526589,0.002343,0.002343
2724,0.560397,0.558417,0.001980,0.001980
70522,0.535047,0.533013,0.002034,0.002034
20371,0.612917,0.611970,0.000947,0.000947
92933,0.134864,0.132522,0.002341,0.002341
71495,0.322756,0.322052,0.000704,0.000704
28995,0.388089,0.385647,0.002441,0.002441
24112,0.473808,0.471482,0.002325,0.002325
56913,0.212783,0.212505,0.000278,0.000278
88238,0.558070,0.556380,0.001690,0.001690
98550,0.054964,0.051423,0.003541,0.003541
51131,0.583015,0.581132,0.001883,0.001883
42099,0.607397,0.606564,0.000833,0.000833
5785,0.204381,0.201260,0.003121,0.003121
48552,0.139658,0.137810,0.001848,0.001848
86340,0.056189,0.052941,0.003248,0.003248
73132,0.392324,0.392250,0.000074,0.000074
50230,0.530812,0.529876,0.000936,0.000936
23458,0.109943,0.106671,0.003272,0.003272
76219,0.303876,0.303154,0.000722,0.000722
86732,0.207810,0.206782,0.001027,0.001027
95009,-0.000970,0.000566,0.001536,-0.001536
82888,0.043232,0.040523,0.002709,0.002709
99238,0.508874,0.507420,0.001454,0.001454
53764,0.304355,0.302012,0.002343,0.002343
27872,0.595893,0.594428,0.001464,0.001464
87261,0.041034,0.037967,0.003067,0.003067
77637,0.511051,0.508930,0.002121,0.002121
89486,0.330318,0.330697,0.000379,-0.000379
81796,0.187360,0.184881,0.002479,0.002479
76169,0.459830,0.458119,0.001711,0.001711
28796,0.021226,0.019224,0.002002,0.002002
25855,0.394625,0.394449,0.000176,0.000176
96940,0.113440,0.111299,0.002141,0.002141
57360,0.181581,0.179125,0.002456,0.002456
4129,0.420616,0.420188,0.000428,0.000428
1164,0.496165,0.494604,0.001561,0.001561
74183,0.227060,0.225999,0.001061,0.001061
24589,0.488352,0.485503,0.002849,0.002849
87258,0.182622,0.181630,0.000992,0.000992
11588,0.208783,0.205936,0.002847,0.002847
85837,0.184404,0.184767,0.000363,-0.000363
54415,0.449223,0.448183,0.001039,0.001039
73320,0.228976,0.226670,0.002307,0.002307
72568,0.295310,0.294345,0.000966,0.000966
79268,0.407080,0.406493,0.000587,0.000587
91797,0.551441,0.549420,0.002021,0.002021
63166,0.314339,0.312846,0.001493,0.001493
34330,0.203596,0.201444,0.002152,0.002152
94979,0.151881,0.149163,0.002718,0.002718
43493,0.506179,0.504372,0.001807,0.001807
53658,0.033945,0.031249,0.002696,0.002696
82529,0.483151,0.481185,0.001967,0.001967
90752,0.151033,0.149437,0.001595,0.001595
3948,0.160832,0.158606,0.002226,0.002226
59636,0.471693,0.469718,0.001975,0.001975
65767,0.280412,0.281828,0.001416,-0.001416
46353,0.263823,0.264503,0.000681,-0.000681
39217,0.520799,0.518232,0.002567,0.002567
81977,0.074082,0.072776,0.001306,0.001306
72199,0.576244,0.575149,0.001095,0.001095
42766,0.228569,0.227273,0.001296,0.001296
1923,0.463744,0.462815,0.000929,0.000929
8413,0.406464,0.406073,0.000391,0.000391
87805,0.546620,0.543996,0.002624,0.002624
57281,0.218880,0.217490,0.001390,0.001390
35213,0.325810,0.322784,0.003025,0.003025
50587,0.380269,0.379922,0.000348,0.000348
12148,0.530089,0.527988,0.002101,0.002101
13330,0.039729,0.037944,0.001785,0.001785
97337,0.487142,0.484490,0.002652,0.002652
28358,0.271896,0.270944,0.000951,0.000951
43014,0.004797,0.004910,0.000113,-0.000113
54735,0.169705,0.168809,0.000896,0.000896
66263,0.337129,0.336500,0.000629,0.000629
55641,0.422417,0.421277,0.001139,0.001139
54425,0.144928,0.142324,0.002603,0.002603
15026,0.160645,0.158915,0.001730,0.001730
4315,0.510105,0.508383,0.001722,0.001722
52065,0.164600,0.161952,0.002648,0.002648
99384,0.524436,0.522716,0.001720,0.001720
11787,0.351273,0.351450,0.000177,-0.000177
19437,0.028332,0.027256,0.001076,0.001076
91752,0.531105,0.530492,0.000613,0.000613
10016,0.564263,0.561296,0.002967,0.002967
14402,0.489793,0.487131,0.002662,0.002662
40480,0.345824,0.345159,0.000665,0.000665
19364,0.047806,0.044641,0.003165,0.003165
50988,0.512449,0.510069,0.002379,0.002379
82052,0.151912,0.150630,0.001282,0.001282
34780,0.268299,0.268163,0.000137,0.000137
64765,0.566386,0.563264,0.003122,0.003122
26693,0.275097,0.273832,0.001265,0.001265
5360,0.425167,0.423394,0.001773,0.001773
52507,0.123892,0.122340,0.001552,0.001552
74751,0.321347,0.321044,0.000303,0.000303
90579,0.581710,0.579057,0.002653,0.002653
58292,0.308380,0.308568,0.000188,-0.000188
49636,0.180286,0.179007,0.001279,0.001279
32268,0.050213,0.047437,0.002776,0.002776
65051,0.279457,0.276204,0.003253,0.003253
29066,0.239418,0.240572,0.001153,-0.001153
82251,0.117222,0.116640,0.000582,0.000582
48211,0.470074,0.469092,0.000982,0.000982
50327,0.159196,0.157126,0.002071,0.002071
42063,0.609826,0.608551,0.001275,0.001275
41665,0.283894,0.280860,0.003034,0.003034
81873,0.194990,0.193586,0.001404,0.001404
629,0.163417,0.162058,0.001358,0.001358
61342,0.045045,0.043154,0.001891,0.001891
7665,0.421961,0.419871,0.002090,0.002090
50832,0.405330,0.405756,0.000426,-0.000426
49694,0.446166,0.444972,0.001195,0.001195
31278,0.323885,0.323444,0.000441,0.000441
64176,0.218833,0.217844,0.000989,0.000989
30669,0.378679,0.377762,0.000916,0.000916
72421,0.346414,0.345397,0.001017,0.001017
70680,0.367698,0.366660,0.001038,0.001038
14752,0.310457,0.308656,0.001802,0.001802
63020,0.088761,0.085871,0.002890,0.002890
46820,0.564197,0.562758,0.001439,0.001439
74096,0.315507,0.314316,0.001190,0.001190
93662,0.151143,0.149257,0.001886,0.001886
31392,0.063522,0.063009,0.000513,0.000513
15497,0.505448,0.503961,0.001487,0.001487
18355,0.565573,0.563762,0.001811,0.001811
3173,0.387905,0.387034,0.000871,0.000871
13949,0.005771,0.004355,0.001416,0.001416
77345,0.151504,0.149080,0.002423,0.002423
17320,0.036751,0.035392,0.001359,0.001359
80700,0.346983,0.346225,0.000758,0.000758
63072,0.527111,0.526286,0.000825,0.000825
4625,0.460298,0.457928,0.002371,0.002371
15446,0.204666,0.203464,0.001201,0.001201
37090,0.121224,0.119373,0.001851,0.001851
44298,0.569165,0.567128,0.002036,0.002036
15996,0.104346,0.103943,0.000403,0.000403
21419,0.167306,0.165943,0.001362,0.001362
33112,0.420621,0.419605,0.001017,0.001017
76109,0.384771,0.383452,0.001319,0.001319
43020,0.153568,0.151240,0.002328,0.002328
35621,0.544234,0.538264,0.005970,0.005970
56214,0.261198,0.260448,0.000750,0.000750
92109,0.270921,0.270381,0.000540,0.000540
42698,0.563989,0.562219,0.001769,0.001769
55341,0.424354,0.423572,0.000781,0.000781
54332,0.223564,0.223308,0.000256,0.000256
29260,0.069357,0.068242,0.001115,0.001115
58102,0.023760,0.021635,0.002125,0.002125
51221,0.315820,0.315185,0.000635,0.000635
61126,0.567081,0.565964,0.001117,0.001117
67031,0.051219,0.048721,0.002499,0.002499
57508,0.024465,0.022626,0.001839,0.001839
46957,0.180605,0.178776,0.001829,0.001829
8400,0.102546,0.101519,0.001026,0.001026
49736,0.269688,0.267697,0.001991,0.001991
5214,0.331560,0.330964,0.000596,0.000596
26169,0.310389,0.310810,0.000421,-0.000421
53696,0.022380,0.020410,0.001970,0.001970
242,0.202311,0.200593,0.001718,0.001718
26893,0.577401,0.575676,0.001725,0.001725
94345,0.411636,0.409748,0.001888,0.001888
46035,0.423374,0.418630,0.004744,0.004744
53852,0.156213,0.153503,0.002709,0.002709
19366,0.469389,0.466994,0.002395,0.002395
19495,0.536513,0.533766,0.002747,0.002747
91793,0.529264,0.527327,0.001937,0.001937
60441,0.423075,0.421842,0.001234,0.001234
90219,-0.000013,0.001551,0.001563,-0.001563
57173,0.386107,0.385714,0.000393,0.000393
8073,0.357417,0.355322,0.002096,0.002096
680,0.301212,0.297884,0.003328,0.003328
73915,0.390884,0.390352,0.000532,0.000532
50597,0.555779,0.553067,0.002711,0.002711
9419,0.330399,0.330184,0.000215,0.000215
8466,0.479932,0.476791,0.003141,0.003141
24254,0.249559,0.246949,0.002610,0.002610
828,0.121079,0.118327,0.002752,0.002752
150,0.321008,0.319114,0.001895,0.001895
92294,0.389082,0.387811,0.001271,0.001271
46899,0.443134,0.441555,0.001579,0.001579
19759,0.029353,0.026193,0.003159,0.003159
29221,0.436666,0.434432,0.002234,0.002234
49858,0.243759,0.242495,0.001264,0.001264
55218,0.393416,0.391711,0.001705,0.001705
54041,0.528432,0.525447,0.002985,0.002985
2947,0.046396,0.043551,0.002846,0.002846
6076,0.133475,0.132857,0.000618,0.000618
28891,0.174361,0.171990,0.002371,0.002371
26800,0.376811,0.375668,0.001143,0.001143
86175,-0.002440,0.000000,0.002440,-0.002440
52866,0.397501,0.397718,0.000217,-0.000217
56246,0.067089,0.066066,0.001024,0.001024
64228,0.465311,0.464126,0.001185,0.001185
54378,0.532355,0.531468,0.000887,0.000887
89723,0.578446,0.576561,0.001885,0.001885
48722,0.170166,0.168594,0.001572,0.001572
39447,0.328723,0.328816,0.000093,-0.000093
40266,0.489560,0.487636,0.001924,0.001924
696,-0.000363,0.000548,0.000911,-0.000911
36578,0.360166,0.359852,0.000314,0.000314
28937,0.293058,0.292709,0.000349,0.000349
9580,0.130045,0.127301,0.002744,0.002744
27123,0.484900,0.483815,0.001085,0.001085
43362,0.226520,0.224713,0.001807,0.001807
94156,0.264198,0.262759,0.001438,0.001438
8094,0.450577,0.449094,0.001483,0.001483
31251,0.194203,0.191418,0.002785,0.002785
33732,0.476381,0.474675,0.001706,0.001706
82883,0.298890,0.298942,0.000052,-0.000052
7949,0.202069,0.201834,0.000235,0.000235
95517,0.167659,0.166596,0.001063,0.001063
54676,0.586509,0.585047,0.001461,0.001461
6648,0.602966,0.599768,0.003198,0.003198
62521,0.121438,0.121128,0.000310,0.000310
60268,0.432228,0.431252,0.000976,0.000976
87357,0.174786,0.172697,0.002089,0.002089
91413,0.322460,0.321807,0.000653,0.000653
54360,0.347004,0.346960,0.000044,0.000044
67277,0.092493,0.089629,0.002864,0.002864
5095,0.292868,0.290744,0.002123,0.002123
89585,0.528539,0.525794,0.002745,0.002745
4818,0.383529,0.379176,0.004353,0.004353
44682,0.267388,0.270119,0.002731,-0.002731
96564,0.304743,0.304796,0.000052,-0.000052
12319,0.480351,0.478516,0.001835,0.001835
82765,0.061396,0.059612,0.001784,0.001784
48919,0.110614,0.108195,0.002419,0.002419
59173,0.323269,0.322900,0.000369,0.000369
7829,0.238823,0.237182,0.001641,0.001641
92690,0.550401,0.544916,0.005485,0.005485
11210,0.133708,0.131622,0.002086,0.002086
36349,0.512034,0.510565,0.001470,0.001470
29687,0.101550,0.098901,0.002649,0.002649
54695,0.326357,0.325092,0.001265,0.001265
59212,0.431233,0.428797,0.002436,0.002436
48405,0.270908,0.269346,0.001562,0.001562
8284,0.033989,0.031479,0.002510,0.002510
19269,0.545249,0.543666,0.001583,0.001583
11852,0.513580,0.511664,0.001916,0.001916
55948,0.489251,0.486431,0.002820,0.002820
26774,0.080489,0.077794,0.002695,0.002695
20315,0.182989,0.180041,0.002948,0.002948
2359,0.556295,0.554276,0.002019,0.002019
27871,0.616191,0.614071,0.002120,0.002120
11153,0.443823,0.442617,0.001206,0.001206
93827,0.118950,0.119797,0.000847,-0.000847
38999,0.400607,0.398461,0.002146,0.002146
70125,0.237526,0.236658,0.000868,0.000868
11119,0.289332,0.288299,0.001033,0.001033
42535,0.334698,0.334209,0.000489,0.000489
11270,0.354671,0.354916,0.000245,-0.000245
2432,0.358835,0.357540,0.001295,0.001295
15277,0.301832,0.301315,0.000517,0.000517
62319,0.548768,0.547157,0.001611,0.001611
15521,0.471063,0.469262,0.001801,0.001801
83269,0.608444,0.607074,0.001370,0.001370
98160,0.120114,0.118063,0.002050,0.002050
78391,0.341067,0.339189,0.001878,0.001878
93371,0.176880,0.176814,0.000066,0.000066
15520,0.498677,0.497078,0.001598,0.001598
90443,0.135151,0.132904,0.002247,0.002247
45049,0.349221,0.348259,0.000962,0.000962
76170,0.540748,0.539476,0.001272,0.001272
69888,0.485832,0.482483,0.003349,0.003349
61254,0.142699,0.140160,0.002539,0.002539
41140,0.134148,0.132858,0.001290,0.001290
71772,0.469753,0.467010,0.002742,0.002742
59118,0.133046,0.130352,0.002694,0.002694
81953,0.104587,0.104391,0.000197,0.000197
63833,0.464635,0.464148,0.000487,0.000487
44860,0.435313,0.433908,0.001405,0.001405
55075,0.588738,0.588332,0.000406,0.000406
43928,0.181367,0.180882,0.000485,0.000485
24380,0.293050,0.291348,0.001702,0.001702
68782,0.326808,0.325699,0.001109,0.001109
83783,0.300715,0.298007,0.002708,0.002708
16902,0.236201,0.235278,0.000923,0.000923
30179,0.516027,0.514780,0.001247,0.001247
36089,0.120213,0.117963,0.002249,0.002249
84410,0.311272,0.309732,0.001539,0.001539
43366,0.316914,0.316240,0.000674,0.000674
34991,0.331569,0.330720,0.000849,0.000849
83355,0.527313,0.524991,0.002322,0.002322
66131,0.492285,0.490980,0.001305,0.001305
42305,0.111049,0.108557,0.002491,0.002491
36580,0.363742,0.362449,0.001293,0.001293
26509,0.202155,0.202276,0.000121,-0.000121
11168,0.033568,0.031212,0.002356,0.002356
64513,0.148255,0.145557,0.002697,0.002697
77821,0.313581,0.312105,0.001476,0.001476
65343,0.076650,0.074751,0.001899,0.001899
34180,0.083221,0.081478,0.001744,0.001744
6752,0.206492,0.205672,0.000821,0.000821
94354,0.417529,0.416865,0.000663,0.000663
22941,0.117740,0.115018,0.002722,0.002722
22756,0.430602,0.430236,0.000365,0.000365
41953,0.275963,0.275504,0.000459,0.000459
68566,0.215124,0.214054,0.001070,0.001070
1864,0.010877,0.009767,0.001110,0.001110
73307,0.527077,0.525205,0.001871,0.001871
54956,0.494418,0.492279,0.002138,0.002138
77161,0.016156,0.015260,0.000895,0.000895
95045,0.395925,0.395226,0.000699,0.000699
83190,0.364593,0.363555,0.001038,0.001038
94697,0.194141,0.191586,0.002555,0.002555
98063,0.228047,0.225074,0.002973,0.002973
47522,0.507372,0.504994,0.002378,0.002378
43204,0.348260,0.347343,0.000917,0.000917
35641,0.429069,0.427890,0.001179,0.001179
62962,-0.001469,0.000007,0.001476,-0.001476
98534,0.133365,0.130595,0.002770,0.002770
30324,0.149156,0.149858,0.000701,-0.000701
85253,0.022122,0.020775,0.001347,0.001347
35716,0.407878,0.405259,0.002619,0.002619
64809,0.231698,0.231591,0.000108,0.000108
57448,0.533237,0.530388,0.002849,0.002849
72376,0.131915,0.131636,0.000279,0.000279
9869,0.136644,0.135428,0.001217,0.001217
93439,0.162148,0.160144,0.002005,0.002005
55756,0.471588,0.470403,0.001185,0.001185
60136,0.220350,0.222136,0.001786,-0.001786
56080,0.245355,0.242984,0.002371,0.002371
29736,0.121974,0.119982,0.001992,0.001992
35051,0.420829,0.419472,0.001357,0.001357
82743,0.507759,0.505240,0.002519,0.002519
46790,0.436794,0.435009,0.001785,0.001785
4672,0.466339,0.464525,0.001814,0.001814
52901,0.405684,0.404543,0.001141,0.001141
3096,0.077469,0.074618,0.002851,0.002851
64443,0.414837,0.413529,0.001308,0.001308
27815,0.579333,0.576693,0.002640,0.002640
34109,0.334493,0.332832,0.001661,0.001661
17973,0.229774,0.228262,0.001512,0.001512
15196,0.600379,0.598582,0.001797,0.001797
72424,0.267528,0.266234,0.001294,0.001294
70181,0.104172,0.102579,0.001593,0.001593
63195,0.369944,0.368817,0.001127,0.001127
64779,0.495294,0.493291,0.002003,0.002003
23271,0.034797,0.032202,0.002596,0.002596
75658,0.510190,0.508179,0.002011,0.002011
1931,0.544070,0.543070,0.001001,0.001001
35390,0.589993,0.587864,0.002129,0.002129
22317,0.558514,0.556905,0.001609,0.001609
89589,0.402765,0.399998,0.002767,0.002767
4938,0.511503,0.508979,0.002524,0.002524
99899,0.432990,0.431827,0.001162,0.001162
50164,0.273226,0.271326,0.001900,0.001900
96868,0.185225,0.185233,0.000008,-0.000008
9338,0.318177,0.317317,0.000860,0.000860
62268,0.193001,0.191612,0.001389,0.001389
13191,0.064917,0.062382,0.002535,0.002535
20485,0.225718,0.224272,0.001446,0.001446
18478,0.086370,0.083532,0.002839,0.002839
7641,0.246660,0.246605,0.000054,0.000054
96484,0.281427,0.279990,0.001437,0.001437
61738,0.490354,0.489657,0.000697,0.000697
10551,0.194969,0.192364,0.002605,0.002605
37248,0.081100,0.077163,0.003937,0.003937
5414,0.196686,0.196668,0.000018,0.000018
63201,0.338262,0.337319,0.000942,0.000942
34267,0.164842,0.163128,0.001714,0.001714
32067,0.294493,0.293394,0.001099,0.001099
74508,0.145428,0.145210,0.000218,0.000218
98188,0.135595,0.132989,0.002606,0.002606
72911,0.313877,0.311762,0.002115,0.002115
28086,0.178881,0.177690,0.001191,0.001191
1934,-0.002691,0.000000,0.002691,-0.002691
63787,0.215577,0.216071,0.000494,-0.000494
76934,0.579045,0.577253,0.001792,0.001792
9578,0.076231,0.073056,0.003175,0.003175
90668,0.266366,0.266162,0.000204,0.000204
54897,0.326263,0.326293,0.000030,-0.000030
46771,0.251295,0.250243,0.001052,0.001052
23469,0.260101,0.258784,0.001316,0.001316
48256,0.476808,0.475238,0.001570,0.001570
9272,0.047705,0.046249,0.001456,0.001456
26749,0.362009,0.361476,0.000534,0.000534
41728,0.584819,0.582530,0.002289,0.002289
488,0.346273,0.342963,0.003311,0.003311
6819,0.326250,0.325910,0.000340,0.000340
88342,0.518700,0.516966,0.001734,0.001734
50482,0.148189,0.145698,0.002492,0.002492
34639,0.288344,0.288330,0.000013,0.000013
41880,0.011257,0.009944,0.001313,0.001313
66848,0.213844,0.211438,0.002406,0.002406
50432,0.549021,0.547564,0.001457,0.001457
45780,0.294594,0.293913,0.000681,0.000681
42250,0.547153,0.544175,0.002978,0.002978
44260,0.499174,0.495782,0.003392,0.003392
