,predicted,target,err:
20502,0.045783,0.051206,0.005423
5899,0.536770,0.535886,0.000884
59992,0.251076,0.248363,0.002713
31568,0.055543,0.056011,0.000468
13873,0.298258,0.297344,0.000914
840,0.349318,0.350201,0.000883
36656,0.281869,0.282591,0.000722
9834,0.272829,0.270649,0.002180
59940,0.489057,0.487918,0.001139
40409,0.099245,0.101925,0.002680
60250,0.377255,0.375947,0.001308
32530,0.464072,0.466595,0.002523
25039,0.029985,0.032291,0.002306
35434,0.241418,0.241052,0.000366
26548,0.162486,0.159077,0.003409
55368,0.197727,0.201056,0.003329
65796,0.128935,0.130920,0.001985
12334,0.064058,0.067582,0.003524
60689,0.041672,0.043506,0.001834
9341,0.322197,0.321457,0.000740
12975,0.188665,0.188135,0.000530
36860,0.233285,0.232065,0.001220
48926,0.328734,0.331141,0.002407
31615,0.390722,0.395837,0.005115
45439,0.365346,0.366743,0.001397
765,0.080604,0.082980,0.002376
65419,-0.001100,0.002922,0.004022
57017,0.398247,0.401371,0.003124
44111,0.008641,0.013486,0.004845
56598,0.406858,0.405265,0.001593
53024,0.072440,0.074893,0.002453
59127,0.277726,0.282257,0.004531
40138,0.166279,0.164949,0.001330
65542,0.032272,0.035422,0.003150
37633,0.430287,0.429694,0.000593
60003,0.107918,0.110888,0.002970
2620,0.088301,0.089843,0.001542
59343,0.346829,0.345804,0.001025
57937,0.469157,0.467120,0.002037
53863,0.423458,0.425111,0.001653
39477,0.531773,0.529027,0.002746
35794,0.151222,0.150944,0.000278
17288,0.385719,0.387398,0.001679
36870,0.161144,0.159532,0.001612
17682,0.322748,0.323057,0.000309
45708,0.303421,0.303404,0.000017
20125,0.033195,0.038181,0.004986
15831,0.320265,0.321479,0.001214
34790,0.010177,0.015623,0.005446
43344,0.004349,0.009422,0.005073
18232,0.564682,0.566612,0.001930
9385,0.375505,0.380358,0.004853
35453,0.290233,0.288723,0.001510
64231,0.298045,0.301603,0.003558
32839,0.031224,0.035343,0.004119
33793,0.260490,0.259469,0.001021
47482,0.590153,0.589013,0.001140
12751,0.032288,0.039111,0.006823
25788,0.412478,0.414166,0.001688
25034,0.255112,0.253839,0.001273
30344,0.047910,0.051459,0.003549
30652,0.573097,0.573299,0.000202
13908,0.209871,0.210985,0.001114
33957,0.268736,0.268917,0.000181
23207,0.217231,0.218311,0.001080
61402,0.251420,0.253246,0.001826
26020,0.303276,0.306070,0.002794
44458,0.217258,0.216340,0.000918
31587,0.257100,0.257885,0.000785
3499,0.165084,0.165283,0.000199
65087,0.388711,0.388857,0.000146
49819,0.028377,0.029859,0.001482
45559,0.291051,0.289944,0.001107
56611,0.458265,0.457161,0.001104
52793,0.148758,0.149063,0.000305
51574,0.472487,0.472126,0.000361
35477,0.125310,0.123507,0.001803
19116,0.464361,0.464507,0.000146
49232,0.408262,0.410300,0.002038
20601,0.072165,0.074582,0.002417
4242,0.240600,0.240303,0.000297
52963,0.521933,0.520580,0.001353
20344,0.344647,0.344542,0.000105
62806,0.039669,0.042205,0.002536
64546,0.156831,0.157023,0.000192
1359,0.320013,0.318908,0.001105
12931,0.074804,0.074956,0.000152
42608,0.350656,0.350917,0.000261
31533,0.175728,0.177364,0.001636
26148,0.345271,0.348533,0.003262
46874,0.240260,0.236382,0.003878
51314,0.584860,0.586979,0.002119
17263,0.186738,0.188622,0.001884
34346,0.206360,0.204973,0.001387
45172,0.130324,0.130134,0.000190
23957,0.396047,0.396855,0.000808
1509,0.008221,0.016480,0.008259
63896,0.216828,0.215323,0.001505
52962,0.100160,0.103810,0.003650
48458,0.250195,0.249591,0.000604
12780,0.381571,0.380048,0.001523
36880,0.094655,0.094418,0.000237
59367,0.448040,0.445139,0.002901
46710,0.374137,0.374241,0.000104
1845,0.280515,0.275849,0.004666
27939,0.392705,0.390629,0.002076
12243,0.309638,0.308502,0.001136
45167,0.600930,0.601184,0.000254
7838,0.207183,0.210106,0.002923
53720,0.419393,0.420888,0.001495
6963,0.098851,0.102051,0.003200
27610,0.160707,0.159681,0.001026
63593,0.084585,0.089969,0.005384
29318,0.164501,0.165890,0.001389
13769,0.516012,0.518461,0.002449
15700,0.336757,0.336778,0.000021
20284,0.090759,0.094433,0.003674
12002,0.359550,0.369893,0.010343
4332,0.109837,0.111887,0.002050
29672,0.161933,0.164690,0.002757
54431,0.512900,0.511916,0.000984
14367,0.124466,0.124945,0.000479
11678,0.121684,0.124535,0.002851
56808,0.163824,0.162745,0.001079
10251,0.246149,0.247537,0.001388
25818,0.286653,0.288409,0.001756
36382,0.187445,0.187470,0.000025
29369,0.012343,0.016779,0.004436
2108,0.068278,0.068388,0.000110
47177,0.523093,0.521196,0.001897
12501,0.099577,0.102749,0.003172
10778,0.097500,0.101025,0.003525
28466,0.145305,0.144538,0.000767
7773,0.324483,0.329084,0.004601
55688,0.264127,0.262251,0.001876
3644,0.068090,0.070544,0.002454
30171,0.246452,0.244772,0.001680
45656,0.252579,0.252317,0.000262
38091,0.561128,0.563894,0.002766
49864,0.254615,0.255934,0.001319
11351,-0.001980,0.001714,0.003694
36951,0.206358,0.207604,0.001246
62329,0.450979,0.451632,0.000653
65755,0.175573,0.177567,0.001994
2421,0.223025,0.222183,0.000842
59298,0.270229,0.267114,0.003115
636,0.046268,0.046764,0.000496
8983,0.411704,0.410481,0.001223
52371,0.169863,0.172132,0.002269
16630,0.439519,0.439386,0.000133
22666,0.088317,0.089827,0.001510
54095,0.122361,0.123841,0.001480
4512,0.406158,0.408113,0.001955
1193,0.000191,0.003748,0.003557
32813,0.391821,0.391548,0.000273
40113,0.255715,0.257109,0.001394
17360,0.236248,0.232194,0.004054
32305,0.118409,0.119694,0.001285
58573,0.318588,0.318801,0.000213
13866,0.296497,0.296925,0.000428
6786,0.367666,0.369435,0.001769
53681,0.252920,0.251838,0.001082
2963,0.443905,0.445746,0.001841
21947,0.461326,0.456636,0.004690
54091,0.127401,0.127730,0.000329
9776,0.129567,0.129730,0.000163
62267,0.130786,0.127203,0.003583
22076,0.286727,0.288010,0.001283
4515,0.243806,0.245305,0.001499
9581,0.322074,0.322345,0.000271
14267,0.280921,0.278837,0.002084
3216,0.038113,0.040721,0.002608
34743,0.573425,0.573995,0.000570
54273,0.025021,0.030338,0.005317
37297,-0.002390,0.001250,0.003640
2460,0.099091,0.101505,0.002414
32746,0.270713,0.271048,0.000335
45371,0.338757,0.336455,0.002302
18066,0.261396,0.259135,0.002261
51248,0.057585,0.061337,0.003752
44674,0.439119,0.436793,0.002326
39657,0.073091,0.074361,0.001270
33257,0.110519,0.112636,0.002117
33439,0.373710,0.374358,0.000648
55160,0.437111,0.435308,0.001803
56947,0.343488,0.345616,0.002128
54149,0.112265,0.113575,0.001310
26623,0.095824,0.097165,0.001341
50903,0.091164,0.092053,0.000889
30788,0.018759,0.023479,0.004720
60016,0.212453,0.212834,0.000381
47680,0.050327,0.051123,0.000796
4151,0.205492,0.205333,0.000159
432,0.422987,0.421323,0.001664
5167,0.417053,0.414689,0.002364
23984,0.063213,0.066617,0.003404
66048,0.204210,0.204151,0.000059
34600,0.268020,0.266980,0.001040
26016,0.050328,0.052536,0.002208
62157,-0.003101,0.002447,0.005548
48698,0.098779,0.100821,0.002042
62947,0.277015,0.277908,0.000893
12697,0.131675,0.131809,0.000134
43032,0.240707,0.243209,0.002502
37,0.452721,0.453415,0.000694
32544,0.188643,0.189898,0.001255
47342,0.112692,0.113411,0.000719
33024,0.081139,0.084133,0.002994
32140,0.547749,0.549842,0.002093
20372,0.332012,0.330529,0.001483
64413,0.185013,0.185203,0.000190
66522,0.318232,0.319156,0.000924
37361,0.304433,0.304365,0.000068
713,0.060122,0.062031,0.001909
559,0.402256,0.403584,0.001328
52137,0.441333,0.439665,0.001668
46022,0.339458,0.342142,0.002684
65698,0.021309,0.023164,0.001855
37089,0.366583,0.364060,0.002523
35103,0.112836,0.113174,0.000338
13091,0.026771,0.031104,0.004333
37305,0.442748,0.441174,0.001574
12612,0.394587,0.393472,0.001115
64062,0.208762,0.205092,0.003670
46029,0.474468,0.475064,0.000596
6131,0.126545,0.130780,0.004235
25457,0.386708,0.384069,0.002639
39770,0.561841,0.561469,0.000372
30382,0.287444,0.287474,0.000030
13092,0.298574,0.299023,0.000449
64118,0.281092,0.280527,0.000565
32542,0.351010,0.349208,0.001802
26325,0.174802,0.173969,0.000833
20684,0.032394,0.037895,0.005501
43205,0.153343,0.153300,0.000043
55167,0.339500,0.339747,0.000247
18890,0.293960,0.294247,0.000287
24714,0.449020,0.445823,0.003197
40200,0.110568,0.111384,0.000816
28812,0.571158,0.571491,0.000333
18964,0.107669,0.109401,0.001732
24815,0.199118,0.198654,0.000464
13017,0.079747,0.080996,0.001249
59896,0.101179,0.102262,0.001083
13879,0.308989,0.307272,0.001717
3747,0.487124,0.483866,0.003258
11600,0.397485,0.396418,0.001067
1597,0.140327,0.142440,0.002113
60986,0.041445,0.045781,0.004336
20874,0.224444,0.225620,0.001176
30677,0.437089,0.435415,0.001674
42861,0.303047,0.302598,0.000449
47409,0.143432,0.145197,0.001765
55027,0.057801,0.060333,0.002532
14080,0.358996,0.358367,0.000629
24312,0.134766,0.136965,0.002199
9372,0.039017,0.043014,0.003997
66637,0.261061,0.262620,0.001559
22391,0.217832,0.224130,0.006298
50240,0.509393,0.508009,0.001384
4302,0.117724,0.116636,0.001088
35774,0.013526,0.020529,0.007003
22694,0.327439,0.330167,0.002728
61809,0.465163,0.462955,0.002208
13285,0.426287,0.425174,0.001113
66239,0.274275,0.275997,0.001722
50842,0.392587,0.389043,0.003544
28439,0.498161,0.497482,0.000679
49777,0.417641,0.417438,0.000203
7523,0.029474,0.035085,0.005611
38598,0.052834,0.053995,0.001161
15343,0.161353,0.162175,0.000822
57631,0.134508,0.134694,0.000186
50893,0.377678,0.379006,0.001328
1559,0.324766,0.321982,0.002784
13313,0.110219,0.112070,0.001851
54158,0.393187,0.391058,0.002129
13528,0.237545,0.235791,0.001754
25017,-0.010452,0.000017,0.010469
51981,0.249381,0.249196,0.000185
49078,0.455870,0.457334,0.001464
19317,0.135256,0.137125,0.001869
48002,0.411398,0.410271,0.001127
7928,0.300120,0.299745,0.000375
2107,0.212019,0.210732,0.001287
30363,0.360862,0.363658,0.002796
31262,0.219670,0.218548,0.001122
57752,0.248158,0.246550,0.001608
38216,0.031933,0.037473,0.005540
19465,0.174942,0.175493,0.000551
64938,0.276234,0.275097,0.001137
44646,0.019489,0.025509,0.006020
46940,0.259641,0.260774,0.001133
30624,0.440052,0.442981,0.002929
10447,0.436087,0.435407,0.000680
12561,0.411950,0.411963,0.000013
15863,0.148207,0.148395,0.000188
42029,0.395267,0.393385,0.001882
13936,0.083930,0.083578,0.000352
7939,0.270972,0.274242,0.003270
16105,0.123985,0.122282,0.001703
47176,0.448719,0.449734,0.001015
46300,0.218997,0.216908,0.002089
60465,0.351772,0.349988,0.001784
40795,0.301187,0.301241,0.000054
19797,0.058733,0.062962,0.004229
55025,0.157815,0.158704,0.000889
58768,0.140480,0.141831,0.001351
17290,0.241080,0.243087,0.002007
41996,0.135697,0.135045,0.000652
44653,0.378737,0.377566,0.001171
66086,0.537151,0.536019,0.001132
760,0.078069,0.078934,0.000865
19502,0.266753,0.268909,0.002156
33754,0.443436,0.442928,0.000508
45382,0.084377,0.086529,0.002152
26867,0.097676,0.096548,0.001128
55791,0.041918,0.044052,0.002134
33092,0.203558,0.204105,0.000547
53450,0.168983,0.168900,0.000083
54042,0.156616,0.158292,0.001676
30563,0.035212,0.038079,0.002867
17064,0.221234,0.221524,0.000290
35365,0.440415,0.440131,0.000284
43013,0.431553,0.434274,0.002721
16679,0.247562,0.246588,0.000974
30712,0.083788,0.085053,0.001265
30177,0.161883,0.162206,0.000323
11735,0.236632,0.237697,0.001065
45798,0.231904,0.231579,0.000325
1785,0.467797,0.468560,0.000763
4382,0.097883,0.099383,0.001500
51410,0.366961,0.368941,0.001980
21702,0.309975,0.306092,0.003883
61257,0.088944,0.088917,0.000027
9476,0.371522,0.370706,0.000816
4893,0.434489,0.432839,0.001650
52392,0.325209,0.321261,0.003948
22117,0.088148,0.090497,0.002349
54921,0.006235,0.009140,0.002905
12646,0.259807,0.258930,0.000877
15321,0.201797,0.201338,0.000459
48466,0.168752,0.169864,0.001112
46193,0.207554,0.209275,0.001721
42503,0.309086,0.309050,0.000036
59969,0.178929,0.180126,0.001197
47780,0.624228,0.626268,0.002040
29480,0.065758,0.065138,0.000620
22211,0.074089,0.076212,0.002123
52726,0.313607,0.315373,0.001766
15234,0.344500,0.343644,0.000856
17254,0.173767,0.178143,0.004376
7407,0.285028,0.285319,0.000291
21692,0.132716,0.133730,0.001014
45312,0.351997,0.351926,0.000071
18101,0.440675,0.440759,0.000084
40081,0.496897,0.493709,0.003188
2648,0.169781,0.169174,0.000607
2586,0.271817,0.270235,0.001582
25287,0.141288,0.142175,0.000887
29381,0.405797,0.408683,0.002886
19544,0.204070,0.203145,0.000925
47096,0.333391,0.334609,0.001218
11009,0.320477,0.320393,0.000084
35950,0.162461,0.164159,0.001698
31042,0.078008,0.080943,0.002935
56802,0.206281,0.204550,0.001731
11672,0.094824,0.097716,0.002892
51529,0.439530,0.437852,0.001678
37571,0.382791,0.385785,0.002994
4218,0.276733,0.276244,0.000489
38460,0.129281,0.129583,0.000302
52204,0.619182,0.620000,0.000818
9795,0.563607,0.560823,0.002784
54544,0.182481,0.181728,0.000753
30697,0.571318,0.571668,0.000350
31075,0.004408,0.005389,0.000981
12779,0.005035,0.008782,0.003747
26999,0.404997,0.412308,0.007311
9371,0.284408,0.283327,0.001081
20140,0.296237,0.297697,0.001460
46359,0.537092,0.537002,0.000090
7378,0.037805,0.040276,0.002471
65634,0.261779,0.261972,0.000193
1754,0.096147,0.098061,0.001914
148,0.080944,0.083242,0.002298
25362,0.321765,0.321553,0.000212
62537,0.392301,0.393830,0.001529
43306,0.202920,0.201139,0.001781
53260,0.034210,0.035317,0.001107
38140,0.075477,0.076877,0.001400
61448,0.184368,0.186393,0.002025
15545,0.271091,0.272707,0.001616
45915,0.563213,0.565162,0.001949
34381,0.098344,0.103766,0.005422
5829,0.335253,0.334821,0.000432
3770,0.418441,0.419469,0.001028
28343,0.233656,0.233964,0.000308
3380,0.024009,0.027281,0.003272
42618,0.027644,0.032686,0.005042
2015,0.087859,0.087088,0.000771
5192,0.469617,0.469213,0.000404
66219,0.361024,0.359128,0.001896
62461,0.196098,0.197133,0.001035
38524,0.290740,0.289086,0.001654
33371,0.422779,0.421485,0.001294
38097,0.451395,0.450361,0.001034
62151,0.122825,0.119592,0.003233
865,0.490836,0.490657,0.000179
59812,0.139798,0.140399,0.000601
23396,0.096578,0.096735,0.000157
49395,0.522734,0.519991,0.002743
57374,0.421771,0.422370,0.000599
4477,0.151957,0.152999,0.001042
65238,0.232462,0.231761,0.000701
62532,0.375506,0.378284,0.002778
16865,0.140928,0.139817,0.001111
32885,0.113864,0.115007,0.001143
43988,0.407831,0.407760,0.000071
37598,0.232429,0.231408,0.001021
4507,0.299169,0.297061,0.002108
5344,0.379142,0.379878,0.000736
21586,0.359593,0.359492,0.000101
352,0.121457,0.120547,0.000910
48084,0.634138,0.633718,0.000420
4460,0.326040,0.325114,0.000926
45565,0.415780,0.411636,0.004144
17157,0.253566,0.253852,0.000286
48223,0.460757,0.461800,0.001043
61068,0.449834,0.449135,0.000699
53112,-0.003737,0.000524,0.004261
3873,0.055456,0.057533,0.002077
179,0.120339,0.117665,0.002674
12638,0.407564,0.406086,0.001478
24544,0.134814,0.133612,0.001202
26754,0.010563,0.013235,0.002672
21177,0.094012,0.098152,0.004140
7436,0.543139,0.542249,0.000890
56724,0.071130,0.071958,0.000828
5958,0.391974,0.392654,0.000680
14110,0.565483,0.565818,0.000335
34568,0.202928,0.199539,0.003389
364,0.094535,0.097279,0.002744
14648,0.099350,0.102415,0.003065
15082,0.518232,0.518956,0.000724
32031,0.433342,0.431354,0.001988
6038,0.444414,0.442392,0.002022
8221,0.356637,0.357241,0.000604
66360,0.537440,0.536203,0.001237
13895,0.066160,0.068222,0.002062
32345,0.186885,0.188746,0.001861
2801,0.220915,0.221402,0.000487
56887,0.160576,0.159153,0.001423
35690,0.108768,0.112113,0.003345
64433,0.427140,0.428056,0.000916
12856,0.195504,0.195111,0.000393
66169,0.430288,0.430323,0.000035
24853,0.112084,0.113497,0.001413
63012,0.296196,0.293260,0.002936
51872,0.058729,0.060158,0.001429
1245,0.274701,0.273739,0.000962
22745,0.376909,0.377155,0.000246
20921,0.131078,0.129000,0.002078
13746,0.472866,0.472849,0.000017
30615,0.151798,0.153347,0.001549
36821,0.374033,0.377990,0.003957
38699,0.383394,0.383238,0.000156
3239,0.154931,0.153811,0.001120
32876,0.094506,0.094727,0.000221
64897,0.439136,0.437381,0.001755
16150,0.405809,0.407640,0.001831
31100,0.617670,0.617072,0.000598
57356,0.023845,0.023997,0.000152
58212,0.188618,0.187476,0.001142
14728,0.339827,0.339553,0.000274
18158,0.000365,0.003526,0.003161
62694,0.089516,0.089941,0.000425
6475,0.204702,0.204027,0.000675
11319,0.169424,0.165246,0.004178
58886,0.320847,0.318047,0.002800
22228,0.200320,0.200134,0.000186
36302,0.199115,0.198458,0.000657
4394,0.335784,0.338292,0.002508
22257,0.191049,0.188655,0.002394
44098,0.142418,0.142971,0.000553
47734,0.335971,0.335338,0.000633
65625,0.049031,0.052347,0.003316
50333,0.189791,0.188859,0.000932
23195,0.028970,0.032848,0.003878
20774,0.519264,0.517410,0.001854
20732,0.400408,0.398335,0.002073
3567,0.151810,0.152782,0.000972
55203,0.309699,0.307617,0.002082
40201,0.252096,0.252967,0.000871
62945,0.024101,0.027488,0.003387
58204,0.103142,0.105560,0.002418
25734,0.322226,0.321269,0.000957
21534,0.357776,0.355398,0.002378
61915,0.405298,0.404179,0.001119
11317,0.521870,0.518903,0.002967
38262,0.508452,0.505598,0.002854
64819,0.129378,0.130777,0.001399
17357,0.028281,0.029631,0.001350
37067,0.355891,0.356244,0.000353
55498,0.211723,0.211488,0.000235
52805,0.451596,0.450161,0.001435
38640,0.449400,0.450764,0.001364
37606,-0.007905,0.000191,0.008096
40366,0.075969,0.077920,0.001951
23761,0.282942,0.282862,0.000080
19420,0.223736,0.221941,0.001795
1789,0.538569,0.539936,0.001367
61263,0.244732,0.244863,0.000131
13739,0.242076,0.240921,0.001155
13662,0.506954,0.504893,0.002061
52240,0.172790,0.171299,0.001491
39963,0.173047,0.175821,0.002774
32383,0.099423,0.100605,0.001182
25651,0.386251,0.387261,0.001010
29256,0.093613,0.094773,0.001160
55818,0.432085,0.432254,0.000169
47514,0.016357,0.024785,0.008428
40232,0.506449,0.505441,0.001008
51977,0.173861,0.178926,0.005065
9230,0.463276,0.463164,0.000112
63276,0.149545,0.150321,0.000776
39098,0.311146,0.309377,0.001769
10,0.037878,0.040127,0.002249
10839,0.093976,0.094138,0.000162
38636,0.229453,0.231980,0.002527
8855,0.245152,0.244996,0.000156
17810,0.052606,0.054437,0.001831
1403,0.109086,0.112936,0.003850
44225,0.390482,0.388030,0.002452
64496,0.006779,0.010956,0.004177
49932,0.198607,0.199174,0.000567
53966,0.196976,0.194456,0.002520
60179,0.427859,0.425867,0.001992
61344,0.174637,0.174930,0.000293
31958,0.163304,0.163751,0.000447
48230,0.085943,0.087625,0.001682
10585,0.270974,0.271255,0.000281
56135,0.139012,0.138371,0.000641
51936,0.094186,0.097340,0.003154
60625,0.649832,0.649857,0.000025
2431,0.281699,0.281172,0.000527
8515,0.206077,0.206123,0.000046
34112,0.031498,0.035516,0.004018
22620,0.481372,0.481156,0.000216
372,0.062009,0.062957,0.000948
48574,0.522170,0.517746,0.004424
909,0.122905,0.124627,0.001722
14915,0.003592,0.007688,0.004096
63343,0.179360,0.178722,0.000638
57170,0.087326,0.088788,0.001462
52551,0.112424,0.113238,0.000814
49648,0.347925,0.348484,0.000559
2402,0.576165,0.577057,0.000892
43081,0.364659,0.367314,0.002655
50458,0.584365,0.583134,0.001231
32161,0.303828,0.305267,0.001439
28743,0.057285,0.060451,0.003166
48978,0.395965,0.397972,0.002007
11662,0.055103,0.052859,0.002244
21686,0.020507,0.022617,0.002110
39534,0.051490,0.052200,0.000710
11415,-0.001139,0.002168,0.003307
34012,0.129729,0.131511,0.001782
53517,0.433907,0.430990,0.002917
53711,0.068965,0.072440,0.003475
1195,0.479259,0.479159,0.000100
35758,0.069855,0.073635,0.003780
54105,0.615039,0.615037,0.000002
29902,0.308294,0.308805,0.000511
50575,0.202350,0.198122,0.004228
15704,0.466116,0.465924,0.000192
50873,0.067775,0.068776,0.001001
256,0.379881,0.385598,0.005717
16365,0.010960,0.014088,0.003128
8205,0.425258,0.422395,0.002863
1409,0.072480,0.073051,0.000571
66829,0.016207,0.022840,0.006633
47537,0.102454,0.106916,0.004462
20061,0.219017,0.217753,0.001264
4725,0.107465,0.111257,0.003792
53768,0.160498,0.160683,0.000185
63685,-0.007605,0.000021,0.007626
24722,0.208811,0.210539,0.001728
25192,0.180018,0.179296,0.000722
65898,0.447782,0.445916,0.001866
29508,0.381569,0.379788,0.001781
10055,0.410056,0.408231,0.001825
28952,0.602348,0.601366,0.000982
50384,0.309240,0.306873,0.002367
